,long,lat,order,hole,piece,group,id
788,526023.3125,4521533.5,788,FALSE,1,Pvt-8SW.1,Pvt-8SW
789,526038.3375,4521156.9,789,FALSE,1,Pvt-8SW.1,Pvt-8SW
790,525619.4183,4521157.808,790,FALSE,1,Pvt-8SW.1,Pvt-8SW
791,525614.2946,4521784.5,791,FALSE,1,Pvt-8SW.1,Pvt-8SW
792,525611.5982,4521980.571,792,FALSE,1,Pvt-8SW.1,Pvt-8SW
793,526415.4375,4522004.5,793,FALSE,1,Pvt-8SW.1,Pvt-8SW
794,526455.9023,4521553.625,794,FALSE,1,Pvt-8SW.1,Pvt-8SW
795,521242.0757,4516999.995,795,FALSE,1,Pvt-FencedGarage.1,Pvt-FencedGarage
796,521219.5192,4516911.24,796,FALSE,1,Pvt-FencedGarage.1,Pvt-FencedGarage
797,521202.8471,4516915.653,797,FALSE,1,Pvt-FencedGarage.1,Pvt-FencedGarage
798,521139.1006,4516938.209,798,FALSE,1,Pvt-FencedGarage.1,Pvt-FencedGarage
799,521105.2659,4516956.353,799,FALSE,1,Pvt-FencedGarage.1,Pvt-FencedGarage
800,521085.1612,4516992.639,800,FALSE,1,Pvt-FencedGarage.1,Pvt-FencedGarage
801,521077.3155,4517045.107,801,FALSE,1,Pvt-FencedGarage.1,Pvt-FencedGarage
802,521077.3155,4517082.375,802,FALSE,1,Pvt-FencedGarage.1,Pvt-FencedGarage
803,521084.1805,4517106.402,803,FALSE,1,Pvt-FencedGarage.1,Pvt-FencedGarage
804,521099.3816,4517138.275,804,FALSE,1,Pvt-FencedGarage.1,Pvt-FencedGarage
805,521137.1392,4517139.746,805,FALSE,1,Pvt-FencedGarage.1,Pvt-FencedGarage
806,521176.3678,4517133.862,806,FALSE,1,Pvt-FencedGarage.1,Pvt-FencedGarage
807,521209.7121,4517121.113,807,FALSE,1,Pvt-FencedGarage.1,Pvt-FencedGarage
808,521234.7203,4517091.201,808,FALSE,1,Pvt-FencedGarage.1,Pvt-FencedGarage
809,521253.3539,4517063.741,809,FALSE,1,Pvt-FencedGarage.1,Pvt-FencedGarage
810,521242.0757,4516999.995,810,FALSE,1,Pvt-FencedGarage.1,Pvt-FencedGarage
811,525643.2284,4517745.887,811,FALSE,1,Res. #2.1,Res. #2
812,525644.9614,4517679.864,812,FALSE,1,Res. #2.1,Res. #2
813,525647.0001,4517672,813,FALSE,1,Res. #2.1,Res. #2
814,525584.8803,4517692.855,814,FALSE,1,Res. #2.1,Res. #2
815,525573.1439,4517676.772,815,FALSE,1,Res. #2.1,Res. #2
816,525526.2501,4517714,816,FALSE,1,Res. #2.1,Res. #2
817,525515.3309,4517761.535,817,FALSE,1,Res. #2.1,Res. #2
818,525529.4309,4517772.33,818,FALSE,1,Res. #2.1,Res. #2
819,525556.4561,4517794.816,819,FALSE,1,Res. #2.1,Res. #2
820,525619.2203,4517788.051,820,FALSE,1,Res. #2.1,Res. #2
821,525632.2609,4517761.535,821,FALSE,1,Res. #2.1,Res. #2
822,525643.2284,4517745.887,822,FALSE,1,Res. #2.1,Res. #2
823,522419.0313,4523332.5,823,FALSE,1,Slayton.1,Slayton
824,522424.25,4522818.5,824,FALSE,1,Slayton.1,Slayton
825,522424.375,4522806.375,825,FALSE,1,Slayton.1,Slayton
826,522802.0625,4522019,826,FALSE,1,Slayton.1,Slayton
827,522808.9688,4522004.5,827,FALSE,1,Slayton.1,Slayton
828,523205.8527,4521175.75,828,FALSE,1,Slayton.1,Slayton
829,522417.5313,4521165,829,FALSE,1,Slayton.1,Slayton
830,522416.1747,4521317.987,830,FALSE,1,Slayton.1,Slayton
831,522416.9339,4521365.007,831,FALSE,1,Slayton.1,Slayton
832,522417.2422,4521453.77,832,FALSE,1,Slayton.1,Slayton
833,522416.2337,4521527.759,833,FALSE,1,Slayton.1,Slayton
834,522011.9545,4521775.508,834,FALSE,1,Slayton.1,Slayton
835,521866.7959,4521949.811,835,FALSE,1,Slayton.1,Slayton
836,521363.0534,4522380.02,836,FALSE,1,Slayton.1,Slayton
837,521353.5938,4522806,837,FALSE,1,Slayton.1,Slayton
838,521196.3444,4522806.554,838,FALSE,1,Slayton.1,Slayton
839,521189.9688,4523575.5,839,FALSE,1,Slayton.1,Slayton
840,521287.875,4523459.5,840,FALSE,1,Slayton.1,Slayton
841,521302.9063,4523404,841,FALSE,1,Slayton.1,Slayton
842,522419.0313,4523332.5,842,FALSE,1,Slayton.1,Slayton
843,518350.875,4518723.5,843,FALSE,1,Spring.1,Spring
844,518408.4375,4518663.5,844,FALSE,1,Spring.1,Spring
845,518382.3125,4518639,845,FALSE,1,Spring.1,Spring
846,518274.6875,4518752.5,846,FALSE,1,Spring.1,Spring
847,518300.625,4518775.5,847,FALSE,1,Spring.1,Spring
848,518350.875,4518723.5,848,FALSE,1,Spring.1,Spring
849,520740.2969,4517188.75,849,FALSE,1,WeatherStation.1,WeatherStation
850,520570.2813,4517186.5,850,FALSE,1,WeatherStation.1,WeatherStation
851,520570.2813,4517314.5,851,FALSE,1,WeatherStation.1,WeatherStation
852,520733.3437,4517313,852,FALSE,1,WeatherStation.1,WeatherStation
853,520740.2969,4517188.75,853,FALSE,1,WeatherStation.1,WeatherStation
